0,0.167863026,0.864111423,7.28E-07,0.284135908,0.829190075,-0.032363296,0.37876147,0.747517228,-0.048456848,0.433656514,0.660441756,-0.065545,0.48080045,0.584059715,-0.0837669,0.361613184,0.557836473,-0.023926938,0.415802926,0.426667929,-0.060878363,0.453138471,0.347792566,-0.092557006,0.488097668,0.28192547,-0.114304543,0.304423481,0.524836779,-0.034211285,0.348076731,0.364468247,-0.066542335,0.381946862,0.266763389,-0.098443091,0.413454175,0.184819728,-0.122188359,0.242346585,0.524472713,-0.050348524,0.273687124,0.374765843,-0.084363423,0.30196324,0.279507905,-0.111836404,0.332156479,0.197450101,-0.130997971,0.173503965,0.550325394,-0.06978552,0.182671189,0.427859783,-0.104791641,0.190351143,0.340987056,-0.123595312,0.201068506,0.256344974,-0.135489181,0.747025669,0.810452938,5.76E-07,0.643908918,0.779955149,-0.03645502,0.569890559,0.672723532,-0.052100435,0.53347075,0.561983466,-0.064041302,0.489180654,0.48421666,-0.076630481,0.607008636,0.501084685,-0.038489692,0.568771422,0.358899802,-0.068334006,0.545110166,0.274074078,-0.093237139,0.525603056,0.197397739,-0.112105541,0.67113024,0.471646935,-0.0452145,0.644025505,0.307676792,-0.068556353,0.627181113,0.206705421,-0.091024436,0.613126516,0.121079177,-0.108901806,0.735575795,0.47822994,-0.056846678,0.716395497,0.315906286,-0.086950861,0.706256926,0.218167171,-0.105358884,0.696780801,0.136042356,-0.118128099,0.802951217,0.507954538,-0.07145106,0.804500818,0.38516295,-0.102272578,0.803538084,0.304342031,-0.113465555,0.800012112,0.230625734,-0.12008173
0,0.177877724,0.799041033,6.45E-07,0.287185133,0.775292158,-0.040940572,0.373734027,0.698081434,-0.060252417,0.425922185,0.614012539,-0.078046642,0.480392337,0.552649975,-0.096714579,0.359591395,0.51301837,-0.033783518,0.412535965,0.395268619,-0.069262944,0.447589129,0.323259562,-0.098441638,0.481539875,0.262580127,-0.119536027,0.304587156,0.481671989,-0.038313024,0.346410096,0.339402974,-0.070367098,0.37754488,0.25046289,-0.09911833,0.407675207,0.178193241,-0.121340327,0.245490715,0.480987936,-0.049329977,0.279998302,0.344635129,-0.083128922,0.308857411,0.255551666,-0.109358385,0.339233249,0.180405378,-0.128341272,0.181555301,0.504360616,-0.064363725,0.195682749,0.396329582,-0.09850993,0.209118843,0.320063651,-0.118720718,0.226376265,0.245793462,-0.132792607,0.718120277,0.791334331,5.30E-07,0.613982975,0.750213504,-0.037457734,0.543136358,0.647569716,-0.053020317,0.51267314,0.538988888,-0.065695114,0.470686585,0.461119801,-0.078360029,0.585493505,0.478122145,-0.026649714,0.552318692,0.349687517,-0.055359159,0.529981673,0.27271992,-0.080603123,0.511782169,0.200127751,-0.100168802,0.645761073,0.448071033,-0.03167937,0.621345282,0.297039986,-0.054611862,0.604770362,0.202851504,-0.078344323,0.590674162,0.118628383,-0.097739078,0.70331943,0.452388018,-0.042824429,0.690191507,0.308382809,-0.068564862,0.679583907,0.220321387,-0.088072546,0.667302191,0.139119923,-0.103469849,0.763180733,0.482250571,-0.057889014,0.764135063,0.370724738,-0.082834192,0.762244165,0.297371507,-0.094950646,0.757201135,0.228106558,-0.104213126
0,0.177631423,0.768649757,5.40E-07,0.278664023,0.745433807,-0.041489519,0.359264612,0.670880437,-0.058256149,0.412291229,0.594192445,-0.073256649,0.462180138,0.531888604,-0.088879868,0.348738015,0.494629323,-0.029104989,0.397840559,0.377494156,-0.059316136,0.430383384,0.306312025,-0.085724287,0.460424095,0.244491845,-0.105726555,0.298354,0.463363916,-0.031956524,0.332535505,0.330885172,-0.059859768,0.355951577,0.245470256,-0.087769732,0.377191782,0.175182343,-0.109832898,0.242491722,0.460079312,-0.041465562,0.276131064,0.336434424,-0.072186932,0.302835733,0.251245379,-0.099362187,0.329422504,0.177446425,-0.119352944,0.180300981,0.478521228,-0.055100355,0.193085968,0.376263648,-0.087279297,0.203937918,0.304419547,-0.107842892,0.217391849,0.23342815,-0.122495838,0.712011635,0.779138088,4.10E-07,0.613923371,0.737530351,-0.033286694,0.542943001,0.644123673,-0.048379935,0.508307159,0.543687105,-0.062162135,0.465693593,0.467631727,-0.075542562,0.582164824,0.474798232,-0.016330378,0.544519961,0.354926378,-0.043141805,0.519480765,0.284139335,-0.067838505,0.499395221,0.214577317,-0.08734414,0.636878908,0.445120275,-0.023779968,0.610812247,0.302680343,-0.046384521,0.594403803,0.213424474,-0.070396207,0.579631031,0.129989952,-0.089691602,0.689553678,0.447575152,-0.037625588,0.674286246,0.315447301,-0.063248195,0.664495409,0.230992645,-0.082148708,0.652027428,0.151359499,-0.096657403,0.744853556,0.473962218,-0.055300016,0.742914498,0.369730741,-0.07880076,0.740313053,0.300002694,-0.089845046,0.734093845,0.232711047,-0.098390073
0,0.171568498,0.749728739,5.39E-07,0.269602209,0.730948389,-0.041726675,0.348830581,0.660690606,-0.057726432,0.399278164,0.584624588,-0.071381874,0.444528162,0.520529151,-0.085211851,0.335393935,0.489352673,-0.029044898,0.380160749,0.377882957,-0.058747888,0.410221756,0.309689045,-0.084338531,0.438835382,0.2503438,-0.103281483,0.28620261,0.455628455,-0.030442111,0.318087459,0.32641536,-0.057537317,0.342975318,0.243973285,-0.08374922,0.367466241,0.176632106,-0.103909127,0.232386708,0.449948013,-0.038368873,0.261935502,0.331001759,-0.067717008,0.289586693,0.251204461,-0.092585325,0.31837526,0.18260324,-0.110327341,0.172702447,0.465425611,-0.050482225,0.185709864,0.366921574,-0.080418274,0.197698116,0.298763305,-0.09874709,0.212979674,0.232193351,-0.111421466,0.69428122,0.762906253,4.31E-07,0.599921286,0.727710605,-0.034610793,0.528760493,0.638548493,-0.049441535,0.494148493,0.54349035,-0.062340353,0.459208161,0.464186639,-0.074285403,0.564672172,0.470858991,-0.018783683,0.529836535,0.354024529,-0.044709522,0.506259084,0.284690917,-0.068106331,0.486495078,0.219016463,-0.086261518,0.618005872,0.441337585,-0.024020888,0.592432678,0.303195775,-0.045357209,0.574975014,0.217838705,-0.067644641,0.558677614,0.140082508,-0.085663781,0.669199467,0.441564232,-0.035455253,0.654060006,0.314159483,-0.059192196,0.643048346,0.234464407,-0.07649643,0.629812658,0.16189757,-0.089947857,0.722950518,0.465288371,-0.050894678,0.722671211,0.365506351,-0.072333895,0.721113086,0.29942441,-0.082296461,0.716221333,0.23791483,-0.090033963
0,0.16738081,0.737172306,6.27E-07,0.262878984,0.721749067,-0.044833627,0.341074377,0.651521087,-0.061861787,0.392411828,0.575225651,-0.075555548,0.437395036,0.508268476,-0.0889704,0.325684249,0.47193554,-0.030742167,0.368925869,0.360817075,-0.061009292,0.398712993,0.292739213,-0.086571388,0.427275687,0.235747695,-0.104930356,0.27593711,0.440965325,-0.030014118,0.31059888,0.314221233,-0.057281282,0.340153486,0.232841671,-0.082914226,0.369118482,0.167406231,-0.102243625,0.221087158,0.438061416,-0.036222171,0.252503991,0.320602357,-0.066209711,0.280581355,0.241184711,-0.091526285,0.310443163,0.173151433,-0.108905502,0.160485938,0.456525505,-0.04672179,0.175149173,0.360599935,-0.078609131,0.186447352,0.292966187,-0.098541617,0.200889677,0.226382613,-0.111522995,0.688956857,0.749953032,4.16E-07,0.596444309,0.721200943,-0.034640994,0.523208857,0.634195328,-0.048748825,0.486427307,0.538836062,-0.060332295,0.448536038,0.4630588,-0.070979565,0.555188775,0.46759972,-0.019618029,0.518993378,0.351850271,-0.044364817,0.495014995,0.282587409,-0.066537045,0.474957883,0.216881543,-0.084008731,0.60699892,0.437013984,-0.024311468,0.577972889,0.30076462,-0.04456716,0.560201883,0.216605872,-0.065280139,0.543674767,0.139849871,-0.081982732,0.657726705,0.436679482,-0.035080936,0.638659894,0.310617477,-0.058498375,0.626532316,0.231550246,-0.075162463,0.612135887,0.157886058,-0.08793892,0.711649418,0.458606452,-0.049726386,0.705164015,0.360134095,-0.07204897,0.700074553,0.294596791,-0.082285017,0.692694724,0.231410325,-0.089869581
0,0.16206634,0.737016678,6.43E-07,0.260693312,0.726707995,-0.049071029,0.339885086,0.654507518,-0.066456065,0.388376236,0.576197982,-0.079450659,0.429918289,0.508038938,-0.091846868,0.321833491,0.469894439,-0.032779139,0.364398926,0.357488185,-0.062354229,0.39461422,0.287297279,-0.088101752,0.422711521,0.229088962,-0.107132673,0.270881206,0.438715011,-0.030107148,0.30555585,0.31110245,-0.057433315,0.334935546,0.228823066,-0.084378481,0.363384604,0.162872046,-0.104656234,0.215980679,0.435765684,-0.03478143,0.249355137,0.313952655,-0.065899938,0.277264118,0.231410623,-0.094026938,0.306420118,0.161118448,-0.113187388,0.156497389,0.454018831,-0.043961905,0.170475245,0.355647087,-0.077689037,0.181748956,0.28572309,-0.100280032,0.196980968,0.216978759,-0.115206085,0.68751049,0.756864429,4.14E-07,0.595531762,0.726290643,-0.034470215,0.524246871,0.640383184,-0.049132772,0.485531688,0.548246324,-0.061385281,0.44551152,0.475658238,-0.072876766,0.556203067,0.470088065,-0.019480169,0.519073308,0.353267252,-0.044121247,0.49375239,0.281622708,-0.066590339,0.472946733,0.215662122,-0.084492952,0.607281625,0.440782428,-0.024774488,0.578960121,0.306929588,-0.044868696,0.56085068,0.222103447,-0.065907054,0.544450045,0.147228718,-0.082751416,0.658211648,0.441754162,-0.036207262,0.637703121,0.317205369,-0.059221253,0.624817789,0.235166878,-0.076444179,0.609932244,0.15936166,-0.090023652,0.712201774,0.465174615,-0.051517762,0.706883192,0.368044764,-0.073736116,0.701337457,0.303002298,-0.084193833,0.692751467,0.239963666,-0.092104793
0,0.160925359,0.741137922,5.97E-07,0.259302944,0.72800684,-0.04377323,0.337961912,0.655243814,-0.059720121,0.387357503,0.578877032,-0.072233252,0.429812133,0.515652359,-0.08451394,0.317313313,0.472259909,-0.031408027,0.363086462,0.362789899,-0.060218107,0.3930839,0.293923199,-0.085105464,0.420070231,0.234787941,-0.103456356,0.267665684,0.442212373,-0.030802095,0.304823875,0.316273659,-0.057289522,0.334241688,0.234492689,-0.082150884,0.361134142,0.167275369,-0.100800954,0.214316532,0.440886199,-0.036707103,0.247760773,0.319785178,-0.06606739,0.276173025,0.237628579,-0.090910748,0.304263562,0.166932315,-0.107857399,0.155833036,0.460684657,-0.046694744,0.16962266,0.36246258,-0.078080416,0.181640089,0.291954786,-0.097497307,0.195973203,0.224190444,-0.109985165,0.68524313,0.763714552,4.05E-07,0.594489455,0.729994476,-0.03505075,0.523844719,0.645698547,-0.051189162,0.484592795,0.554077029,-0.064807117,0.443379641,0.479531169,-0.077721059,0.557251573,0.474797517,-0.021095468,0.520034373,0.358575165,-0.046245586,0.495242149,0.288458914,-0.069236822,0.474925518,0.222151101,-0.087560542,0.608303607,0.446332544,-0.026555726,0.57932651,0.311876088,-0.047009926,0.561272621,0.2279405,-0.068269551,0.544461429,0.152801394,-0.085464314,0.659692764,0.447852969,-0.03812341,0.638879061,0.323142946,-0.061276283,0.625727654,0.240533829,-0.078462213,0.610313475,0.163252622,-0.092092142,0.714565754,0.471163124,-0.053594779,0.706782758,0.371216327,-0.075801924,0.700517833,0.305393875,-0.086059459,0.69128257,0.241087109,-0.093911663
0,0.153640151,0.739473104,6.77E-07,0.253046632,0.729225874,-0.050832495,0.332673967,0.661215425,-0.070059888,0.38161692,0.584534347,-0.084765613,0.42462033,0.516952634,-0.099076435,0.31422475,0.476014584,-0.036861148,0.358606517,0.363864422,-0.068706743,0.389702171,0.293224096,-0.095900342,0.417937785,0.232979327,-0.115732513,0.263550341,0.444044173,-0.034375943,0.30092141,0.314518034,-0.063497983,0.330985308,0.23016724,-0.091686912,0.359140486,0.161118001,-0.112902246,0.208804905,0.440896749,-0.039239932,0.242970586,0.319776416,-0.071777575,0.271725088,0.236585647,-0.100706689,0.301118702,0.165493488,-0.120406196,0.148736089,0.458293974,-0.048665784,0.16301924,0.360487312,-0.082695648,0.175483465,0.291684538,-0.104972824,0.191645026,0.224570006,-0.119809292,0.685656428,0.772725642,3.97E-07,0.593749821,0.738796711,-0.031839255,0.521095097,0.650817156,-0.045735508,0.481889129,0.560311913,-0.057835873,0.442854822,0.488699734,-0.069314972,0.555402994,0.478542864,-0.016687308,0.519034386,0.361845493,-0.040428914,0.494690418,0.291165531,-0.062815949,0.474734187,0.225522965,-0.080859326,0.607041836,0.450890005,-0.023445841,0.577806354,0.316558003,-0.043292899,0.559699059,0.231364876,-0.064632408,0.543393373,0.156370282,-0.081771821,0.659053445,0.45347929,-0.036145061,0.638194501,0.327641398,-0.059077099,0.624444246,0.245332211,-0.076788992,0.608735502,0.169293046,-0.090685353,0.7145679,0.478504866,-0.052483261,0.709513366,0.37803793,-0.074651778,0.704021215,0.311545789,-0.085263684,0.695308805,0.247434646,-0.093299277
0,0.152279988,0.738603354,6.84E-07,0.25134331,0.725626111,-0.052108116,0.329345852,0.655815959,-0.073151343,0.377772301,0.580430746,-0.089498267,0.420986056,0.513968825,-0.105832718,0.308690459,0.474160284,-0.043079801,0.35400486,0.364045382,-0.077038862,0.385751158,0.294222772,-0.105507769,0.414828897,0.23431462,-0.126550511,0.257678449,0.44306457,-0.041323882,0.294185579,0.312500417,-0.072871953,0.32352975,0.226449192,-0.102404013,0.351016939,0.155794948,-0.124861717,0.20243904,0.441944778,-0.046705581,0.237358332,0.318680108,-0.081751242,0.264812857,0.233637393,-0.112214483,0.293004394,0.161063492,-0.133183658,0.142097339,0.46289584,-0.056532931,0.15553695,0.366057128,-0.093308881,0.16767627,0.296181113,-0.117404178,0.183933884,0.228362411,-0.133692741,0.685285509,0.772283554,3.80E-07,0.593046188,0.737310946,-0.031145355,0.519992471,0.649590015,-0.04505197,0.481319904,0.555735052,-0.057318777,0.439527929,0.485243857,-0.069399312,0.554630756,0.478558242,-0.017589176,0.517151713,0.3635993,-0.042246208,0.491911858,0.294297934,-0.06547866,0.47111851,0.227756023,-0.084205016,0.60654825,0.450395465,-0.025245918,0.577108979,0.315532357,-0.045656905,0.559099734,0.231392443,-0.067740284,0.542638183,0.154849321,-0.085676275,0.658434272,0.452735364,-0.03863325,0.637501538,0.327509344,-0.062119927,0.623179376,0.244744182,-0.080129437,0.607097507,0.166623503,-0.094343379,0.713750243,0.477728069,-0.055572566,0.705943882,0.375773549,-0.078289732,0.6998806,0.30840531,-0.088835962,0.691362262,0.242580473,-0.096889615
0,0.148876742,0.736731052,6.94E-07,0.24790214,0.724363804,-0.049545862,0.326675564,0.654708743,-0.068396986,0.37550956,0.578040779,-0.082970835,0.418018252,0.51156038,-0.097237244,0.305851012,0.467389882,-0.03686329,0.351280689,0.35413897,-0.068022184,0.381791145,0.283148825,-0.094683602,0.409439743,0.223066986,-0.114096671,0.254313141,0.437715501,-0.034764912,0.291933537,0.306808382,-0.063235775,0.321528703,0.220021784,-0.091097772,0.34876883,0.149237603,-0.112133287,0.199504822,0.437026143,-0.039675649,0.232685611,0.315064222,-0.071367443,0.259898931,0.232898086,-0.099395141,0.287757158,0.163042873,-0.118432395,0.139683396,0.457410187,-0.049029049,0.152691588,0.358941764,-0.082574479,0.164447069,0.289949417,-0.104240581,0.1802167,0.223095536,-0.118421271,0.684292138,0.772532701,4.03E-07,0.592600882,0.738923609,-0.031869084,0.518729568,0.649841964,-0.045374427,0.479077637,0.557918608,-0.05720393,0.438733608,0.487169266,-0.06860476,0.553005815,0.479258835,-0.016525408,0.516296029,0.363703251,-0.040626112,0.492204994,0.293281347,-0.063368306,0.472622782,0.226462424,-0.081778929,0.60466826,0.450940728,-0.023345044,0.576148152,0.316573024,-0.043556411,0.558257818,0.23144114,-0.065430544,0.542073369,0.154590786,-0.083131619,0.656283021,0.453050554,-0.036089558,0.635542691,0.327296257,-0.05942056,0.621218801,0.245286345,-0.077203237,0.605059087,0.168593973,-0.091234468,0.711175144,0.47778216,-0.052501425,0.70597738,0.376942217,-0.07496427,0.701085687,0.309393525,-0.085620098,0.693302572,0.243627489,-0.093828484
